# Project Volt WS11 - R34 10 Hz trace
# RULER (stock NPR-HD) / VOLT-SUB / cold_-10C / seed 11
# mass 6600 kg, payload 2900 kg, engine 4HK1-TC-ref-W, A465id 6-speed + 4.555 axle
t_s,v_kmh,grade_pct,P_wheel_kW,gear,lockup,N_eng_rpm,T_eng_Nm,P_shaft_eng_kW,fuel_g_per_s
2041.9000,5.2550,0.0000,13.0402,1.0000,0.0000,1000.6629,204.0840,21.3858,1.3913
2042.0000,5.6926,0.0000,14.1248,1.0000,0.0000,1022.7363,210.2636,22.5194,1.4575
2042.1000,6.1301,0.0000,15.2086,1.0000,0.0000,1049.8071,215.2282,23.6612,1.5264
2042.2000,6.5675,0.0000,16.2913,1.0000,0.0000,1082.7759,218.5203,24.7776,1.5967
2042.3000,7.0048,0.0000,17.3728,1.0000,0.0000,1115.7940,221.7471,25.9102,1.6682
2042.4000,7.4418,0.0000,18.4529,1.0000,0.0000,1148.8587,224.9072,27.0582,1.7408
2042.5000,7.8787,0.0000,19.5314,1.0000,0.0000,1187.2437,226.5213,28.1629,1.8141
2042.6000,8.3154,0.0000,20.6079,1.0000,0.0000,1229.1332,227.1638,29.2393,1.8874
2042.7000,8.7519,0.0000,21.6824,1.0000,0.0000,1271.3382,227.7420,30.3203,1.9615
2042.8000,9.1881,0.0000,22.7544,1.0000,0.0000,1313.8399,228.2596,31.4051,2.0365
2042.9000,9.6240,0.0000,23.8238,1.0000,0.0000,1356.6199,228.7197,32.4930,2.1124
2043.0000,10.0596,0.0000,24.8903,1.0000,0.0000,1399.6600,229.1254,33.5834,2.1893
2043.1000,10.4949,0.0000,25.9534,1.0000,0.0000,1442.9425,229.4795,34.6754,2.2661
2043.2000,10.9299,0.0000,27.0130,1.0000,0.0000,1486.4502,229.7844,35.7684,2.3438
2043.3000,11.3644,0.0000,28.0687,1.0000,0.0000,1533.0509,229.4229,36.8317,2.4225
2043.4000,11.7985,0.0000,29.1202,1.0000,0.0000,1580.6494,228.8980,37.8884,2.5023
2043.5000,12.2321,0.0000,30.1670,1.0000,0.0000,1628.4499,228.3800,38.9458,2.5830
2043.6000,12.6652,0.0000,31.2089,1.0000,0.0000,1676.4294,227.8670,40.0033,2.6647
2043.7000,13.0978,0.0000,32.2454,1.0000,0.0000,1724.5663,227.3571,41.0598,2.7476
2043.8000,13.5299,0.0000,33.2761,1.0000,0.0000,1772.8405,226.8485,42.1148,2.8316
2043.9000,13.9613,0.0000,34.3007,1.0000,0.0000,1821.2329,226.3397,43.1673,2.9165
2044.0000,14.3921,0.0000,35.3188,1.0000,0.0000,1869.7256,225.8291,44.2167,3.0023
2044.1000,14.8221,0.0000,36.3299,1.0000,0.0000,1918.3015,225.3152,45.2622,3.0893
2044.2000,15.2515,0.0000,37.3335,1.0000,0.0000,1966.9446,224.7967,46.3032,3.1774
2044.3000,15.6801,0.0000,38.3294,1.0000,0.0000,2015.6666,224.2724,47.3394,3.2666
2044.4000,16.1078,0.0000,39.3170,1.0000,0.0000,2065.3451,223.7369,48.3904,3.3582
2044.5000,16.5348,0.0000,40.2958,1.0000,0.0000,2115.0306,223.1937,49.4342,3.4510
2044.6000,16.9608,0.0000,41.2654,1.0000,0.0000,2164.7102,222.6418,50.4702,3.5450
2044.7000,17.3858,0.0000,42.2254,1.0000,0.0000,2214.3717,222.0802,51.4978,3.6400
2044.8000,17.8099,0.0000,43.1753,2.0000,0.0000,1504.1410,384.5083,60.5652,3.6148
2044.9000,18.2329,0.0000,44.1146,2.0000,0.0000,1520.1423,386.3540,61.5033,3.6711
2045.0000,18.6548,0.0000,45.0428,2.0000,0.0000,1536.0745,388.1360,62.4345,3.7271
2045.1000,19.0756,0.0000,45.9595,2.0000,0.0000,1551.9350,389.8534,63.3583,3.7828
2045.2000,19.4952,0.0000,46.8642,2.0000,0.0000,1567.7211,391.5050,64.2739,3.8381
2045.3000,19.9136,0.0000,47.7565,2.0000,0.0000,1585.8870,392.1787,65.1306,3.8917
2045.4000,20.3307,0.0000,48.6357,2.0000,1.0000,1301.2584,408.2489,55.6310,3.2748
2045.5000,20.7464,0.0000,49.5016,2.0000,1.0000,1327.8674,406.9507,56.5881,3.3346
2045.6000,21.1608,0.0000,50.3535,2.0000,1.0000,1354.3873,405.6235,57.5300,3.3939
2045.7000,21.5737,0.0000,51.1911,2.0000,1.0000,1380.8149,404.2662,58.4563,3.4525
2045.8000,21.9851,0.0000,52.0139,2.0000,1.0000,1407.1467,402.8777,59.3665,3.5106
2045.9000,22.3949,0.0000,52.8213,2.0000,1.0000,1433.3794,401.4570,60.2600,3.5681
2046.0000,22.8032,0.0000,53.6131,2.0000,1.0000,1459.5096,400.0034,61.1363,3.6249
2046.1000,23.2098,0.0000,54.3886,2.0000,1.0000,1485.5339,398.5161,61.9951,3.6811
2046.2000,23.6147,0.0000,55.1476,2.0000,1.0000,1511.4490,396.9944,62.8357,3.7366
2046.3000,24.0178,0.0000,55.8895,2.0000,1.0000,1537.2513,395.4378,63.6578,3.7914
2046.4000,24.4191,0.0000,56.6140,2.0000,1.0000,1562.9376,393.8456,64.4609,3.8455
2046.5000,24.8186,0.0000,57.3206,2.0000,1.0000,1588.5043,392.2176,65.2445,3.8989
2046.6000,25.2161,0.0000,58.0090,2.0000,1.0000,1613.9481,390.5533,66.0083,3.9515
2046.7000,25.6117,0.0000,58.6788,2.0000,1.0000,1639.2656,388.8524,66.7518,4.0033
2046.8000,26.0052,0.0000,59.3295,2.0000,1.0000,1664.4534,387.1148,67.4746,4.0544
2046.9000,26.3966,0.0000,59.9609,2.0000,1.0000,1689.5080,385.3402,68.1763,4.1046
2047.0000,26.7860,0.0000,60.5727,3.0000,1.0000,1172.1078,555.2771,68.1563,3.9571
2047.1000,27.1731,0.0000,61.1645,3.0000,1.0000,1189.0482,552.5861,68.8063,3.9752
2047.2000,27.5580,0.0000,61.7360,3.0000,1.0000,1205.8908,549.8413,69.4343,3.9944
2047.3000,27.9406,0.0000,62.2869,3.0000,1.0000,1222.6333,547.0430,70.0400,4.0164
2047.4000,28.3209,0.0000,62.8169,3.0000,1.0000,1239.2736,544.1913,70.6232,4.0383
2047.5000,28.6988,0.0000,63.3259,3.0000,1.0000,1255.8095,541.2868,71.1836,4.0730
2047.6000,29.0742,0.0000,63.8136,3.0000,1.0000,1272.2387,538.3297,71.7209,4.1064
2047.7000,29.4472,0.0000,64.2798,3.0000,1.0000,1288.5593,535.3206,72.2349,4.1388
2047.8000,29.8176,0.0000,64.7242,3.0000,1.0000,1304.7690,532.2601,72.7254,4.1700
2047.9000,30.1855,0.0000,65.1469,3.0000,1.0000,1320.8658,529.1488,73.1923,4.2000
2048.0000,30.5507,0.0000,65.5475,3.0000,1.0000,1336.8477,525.9875,73.6353,4.2289
2048.1000,30.9133,0.0000,65.9260,3.0000,1.0000,1352.7128,522.7771,74.0544,4.2566
2048.2000,31.2731,0.0000,66.2823,3.0000,1.0000,1368.4590,519.5183,74.4494,4.2831
2048.3000,31.6302,0.0000,66.6163,3.0000,1.0000,1384.0844,516.2122,74.8203,4.3085
2048.4000,31.9845,0.0000,66.9279,3.0000,1.0000,1399.5873,512.8599,75.1670,4.3326
2048.5000,32.3359,0.0000,67.2173,3.0000,1.0000,1414.9658,509.4623,75.4895,4.3555
2048.6000,32.6845,0.0000,67.4610,3.0000,1.0000,1430.2182,505.8537,75.7628,4.3760
2048.7000,33.0299,0.0000,67.5907,3.0000,1.0000,1445.3311,501.5557,75.9128,4.3901
2048.8000,33.3713,0.0000,67.5621,3.0000,1.0000,1460.2691,496.2880,75.8919,4.3952
2048.9000,33.7079,0.0000,67.3785,3.0000,1.0000,1474.9992,490.1127,75.7036,4.3917
2049.0000,34.0390,0.0000,67.0436,3.0000,1.0000,1489.4906,483.0889,75.3518,4.3797
2049.1000,34.3641,0.0000,66.5855,3.0000,1.0000,1503.7144,475.4396,74.8668,4.3607
2049.2000,34.6827,0.0000,66.0800,3.0000,1.0000,1517.6554,467.6979,74.3305,4.3391
2049.3000,34.9950,0.0000,65.5771,3.0000,1.0000,1531.3223,460.1964,73.7970,4.3175
2049.4000,35.3013,0.0000,65.0771,3.0000,1.0000,1544.7233,452.9229,73.2662,4.2961
2049.5000,35.6016,0.0000,64.5799,3.0000,1.0000,1557.8660,445.8663,72.7383,4.2748
2049.6000,35.8962,0.0000,64.0856,3.0000,1.0000,1570.7579,439.0161,72.2135,4.2536
2049.7000,36.1853,0.0000,63.5944,3.0000,1.0000,1583.4061,432.3628,71.6918,4.2326
2049.8000,36.4689,0.0000,63.1063,4.0000,1.0000,1190.9084,560.2210,69.8661,4.0478
2049.9000,36.7473,0.0000,62.6214,4.0000,1.0000,1199.9984,551.9241,69.3567,3.9964
2050.0000,37.0205,0.0000,62.1397,4.0000,1.0000,1208.9209,543.8536,68.8507,3.9498
2050.1000,37.2887,0.0000,61.6613,4.0000,1.0000,1217.6803,536.0000,68.3481,3.9124
2050.2000,37.5521,0.0000,61.1863,4.0000,1.0000,1226.2809,528.3541,67.8490,3.8890
2050.3000,37.8108,0.0000,60.7148,4.0000,1.0000,1234.7267,520.9074,67.3535,3.8657
2050.4000,38.0648,0.0000,60.2467,4.0000,1.0000,1243.0215,513.6520,66.8615,3.8426
2050.5000,38.3143,0.0000,59.7822,4.0000,1.0000,1251.1692,506.5803,66.3732,3.8196
2050.6000,38.5594,0.0000,59.3212,4.0000,1.0000,1259.1732,499.6852,65.8886,3.7969
2050.7000,38.8002,0.0000,58.8639,4.0000,1.0000,1267.0371,492.9601,65.4078,3.7744
2050.8000,39.0368,0.0000,58.4102,4.0000,1.0000,1274.7642,486.3986,64.9308,3.7520
2050.9000,39.2693,0.0000,57.9603,4.0000,1.0000,1282.3577,479.9947,64.4576,3.7298
2051.0000,39.4979,0.0000,57.5140,4.0000,1.0000,1289.8206,473.7428,63.9883,3.7079
2051.1000,39.7225,0.0000,57.0715,4.0000,1.0000,1297.1561,467.6376,63.5229,3.6861
2051.2000,39.9433,0.0000,56.6328,4.0000,1.0000,1304.3669,461.6740,63.0614,3.6645
2051.3000,40.1604,0.0000,56.1979,4.0000,1.0000,1311.4558,455.8471,62.6039,3.6431
2051.4000,40.3738,0.0000,55.7668,4.0000,1.0000,1318.4256,450.1524,62.1504,3.6219
2051.5000,40.5837,0.0000,55.3396,4.0000,1.0000,1325.2789,444.5855,61.7009,3.6009
2051.6000,40.7901,0.0000,54.9162,4.0000,1.0000,1332.0181,439.1423,61.2554,3.5801
2051.7000,40.9930,0.0000,53.4313,4.0000,1.0000,1338.6458,425.7415,59.6816,3.5003
2051.8000,41.1828,0.0000,50.9237,4.0000,1.0000,1344.8439,404.8838,57.0205,3.3636
2051.9000,41.3602,0.0000,48.5011,4.0000,1.0000,1350.6350,384.9708,54.4496,3.2315
2052.0000,41.5255,0.0000,45.8886,4.0000,1.0000,1356.0344,363.9094,51.6764,3.0886
2052.1000,41.6770,0.0000,43.2130,4.0000,1.0000,1360.9820,342.6568,48.8360,2.9422
2052.2000,41.8163,0.0000,41.5961,4.0000,1.0000,1365.5309,329.5183,47.1205,2.8543
2052.3000,41.9517,0.0000,40.7075,4.0000,1.0000,1369.9503,321.8925,46.1790,2.8069
2052.4000,42.0815,0.0000,39.7161,4.0000,1.0000,1374.1900,313.5973,45.1282,2.7537
2052.5000,42.2066,0.0000,39.0532,4.0000,1.0000,1378.2739,307.8053,44.4263,2.7187
2052.6000,42.3292,0.0000,38.1694,4.0000,1.0000,1382.2775,300.4428,43.4896,2.6739
2052.7000,42.4451,0.0000,36.9896,4.0000,1.0000,1386.0632,291.0005,42.2382,2.6142
2052.8000,42.5560,0.0000,36.1744,4.0000,1.0000,1389.6864,284.3050,41.3742,2.5735
2052.9000,42.6637,0.0000,35.2755,4.0000,1.0000,1393.2008,277.0554,40.4212,2.5281
2053.0000,42.7656,0.0000,34.0379,4.0000,1.0000,1396.5309,267.4154,39.1080,2.4646
2053.1000,42.8614,0.0000,32.9278,4.0000,1.0000,1399.6577,258.7827,37.9303,2.4075
2053.2000,42.9527,0.0000,31.9178,4.0000,1.0000,1402.6404,250.9375,36.8587,2.3555
2053.3000,43.0388,0.0000,30.8968,4.0000,1.0000,1405.4512,243.0750,35.7754,2.3025
2053.4000,43.1205,0.0000,30.1941,4.0000,1.0000,1408.1175,237.5617,35.0303,2.2664
2053.5000,43.1997,0.0000,29.6439,4.0000,1.0000,1410.7053,233.1798,34.4474,2.2384
2053.6000,43.2759,0.0000,28.9810,4.0000,1.0000,1413.1937,228.0193,33.7444,2.2042
2053.7000,43.3488,0.0000,28.4531,4.0000,1.0000,1415.5728,223.8619,33.1849,2.1771
2053.8000,43.4198,0.0000,27.9514,4.0000,1.0000,1417.8925,219.9146,32.6532,2.1514
2053.9000,43.4877,0.0000,27.1801,4.0000,1.0000,1420.1112,214.0686,31.8349,2.1111
2054.0000,43.5516,0.0000,26.4179,4.0000,1.0000,1422.1954,208.3250,31.0263,2.0711
2054.1000,43.6124,0.0000,25.7941,4.0000,1.0000,1424.1829,203.5976,30.3646,2.0384
2054.2000,43.6704,0.0000,25.0328,4.0000,1.0000,1426.0763,197.9175,29.5567,1.9982
2054.3000,43.7243,0.0000,24.0450,4.0000,1.0000,1427.8354,190.6600,28.5080,1.9456
2054.4000,43.7733,0.0000,23.1626,5.0000,1.0000,1100.6672,241.7308,27.8623,1.7591
2054.5000,43.8193,0.0000,22.4570,5.0000,1.0000,1101.8220,234.8496,27.0975,1.7215
2054.6000,43.8620,0.0000,21.7868,5.0000,1.0000,1102.8955,228.3312,26.3711,1.6856
2054.7000,43.9018,0.0000,21.1787,5.0000,1.0000,1103.8983,222.4231,25.7121,1.6530
2054.8000,43.9391,0.0000,20.7911,5.0000,1.0000,1104.8340,218.6053,25.2922,1.6323
2054.9000,43.9754,0.0000,20.5214,5.0000,1.0000,1105.7473,215.9040,25.0003,1.6180
2055.0000,44.0101,0.0000,20.1169,5.0000,1.0000,1106.6192,211.9514,24.5620,1.5963
2055.1000,44.0427,0.0000,19.7456,5.0000,1.0000,1107.4400,208.3261,24.1598,1.5763
2055.2000,44.0740,0.0000,19.6184,5.0000,1.0000,1108.2270,206.9931,24.0222,1.5697
2055.3000,44.1054,0.0000,19.5089,5.0000,1.0000,1109.0158,205.8283,23.9040,1.5641
2055.4000,44.1356,0.0000,19.1939,5.0000,1.0000,1109.7747,202.7505,23.5627,1.5471
2055.5000,44.1640,0.0000,18.8130,5.0000,1.0000,1110.4912,199.0710,23.1500,1.5266
2055.6000,44.1908,0.0000,18.2128,5.0000,1.0000,1111.1641,193.3578,22.4993,1.4938
2055.7000,44.2140,0.0000,17.4021,5.0000,1.0000,1111.7479,185.7052,21.6202,1.4493
2055.8000,44.2337,0.0000,16.6265,5.0000,1.0000,1112.2435,178.4015,20.7791,1.4066
2055.9000,44.2502,0.0000,16.0145,5.0000,1.0000,1112.6581,172.6393,20.1155,1.3728
2056.0000,44.2646,0.0000,15.9476,5.0000,1.0000,1113.0202,171.9625,20.0431,1.3693
2056.1000,44.2805,0.0000,16.5099,5.0000,1.0000,1113.4186,177.1351,20.6534,1.4007
2056.2000,44.2996,0.0000,17.2686,5.0000,1.0000,1113.8992,184.1173,21.4768,1.4429
2056.3000,44.3218,0.0000,17.9703,5.0000,1.0000,1114.4578,190.5518,22.2385,1.4820
2056.4000,44.3468,0.0000,18.4510,5.0000,1.0000,1115.0858,194.9138,22.7604,1.5088
2056.5000,44.3729,0.0000,18.3240,5.0000,1.0000,1115.7438,193.6233,22.6230,1.5021
2056.6000,44.3967,0.0000,17.7802,5.0000,1.0000,1116.3409,188.4767,22.0335,1.4723
2056.7000,44.4181,0.0000,17.1988,5.0000,1.0000,1116.8794,182.9957,21.4031,1.4404
2056.8000,44.4368,0.0000,16.8089,5.0000,1.0000,1117.3493,179.3062,20.9804,1.4190
2056.9000,44.4548,0.0000,16.7797,5.0000,1.0000,1117.8019,178.9658,20.9490,1.4176
2057.0000,44.4731,0.0000,16.8956,5.0000,1.0000,1118.2632,179.9681,21.0750,1.4243
2057.1000,44.4920,0.0000,17.1761,5.0000,1.0000,1118.7382,182.4919,21.3796,1.4400
2057.2000,44.5127,0.0000,17.4869,5.0000,1.0000,1119.2568,185.2870,21.7172,1.4575
2057.3000,44.5341,0.0000,17.5701,5.0000,1.0000,1119.7953,185.9708,21.8078,1.4623
2057.4000,44.5553,0.0000,17.5230,5.0000,1.0000,1120.3289,185.4499,21.7571,1.4599
2057.5000,44.5762,0.0000,17.4659,5.0000,1.0000,1120.8545,184.8384,21.6955,1.4570
2057.6000,44.5968,0.0000,17.3568,5.0000,1.0000,1121.3730,183.7480,21.5775,1.4512
2057.7000,44.6167,0.0000,17.4129,5.0000,1.0000,1121.8726,184.1867,21.6387,1.4546
2057.8000,44.6377,0.0000,17.6778,5.0000,1.0000,1122.4004,186.5481,21.9264,1.4695
2057.9000,44.6597,0.0000,17.6971,5.0000,1.0000,1122.9535,186.6375,21.9477,1.4708
2058.0000,44.6807,0.0000,17.3562,5.0000,1.0000,1123.4825,183.4094,21.5783,1.4522
2058.1000,44.6997,0.0000,16.8363,5.0000,1.0000,1123.9603,178.5415,21.0145,1.4236
2058.2000,44.7163,0.0000,16.1232,5.0000,1.0000,1124.3763,171.9074,20.2411,1.3842
2058.3000,44.7291,0.0000,15.0627,5.0000,1.0000,1124.7005,162.0913,19.0908,1.3252
2058.4000,44.7367,0.0000,14.1059,5.0000,1.0000,1124.8897,153.2542,18.0531,1.2719
2058.5000,44.7415,0.0000,13.7146,5.0000,1.0000,1125.0100,149.6345,17.6285,1.2500
2058.6000,44.7457,0.0000,13.7230,5.0000,1.0000,1125.1155,149.6991,17.6378,1.2505
2058.7000,44.7505,0.0000,13.9346,5.0000,1.0000,1125.2371,151.6311,17.8674,1.2624
2058.8000,44.7564,0.0000,14.5375,5.0000,1.0000,1125.3870,157.1617,18.5215,1.2962
2058.9000,44.7663,0.0000,15.3012,5.0000,1.0000,1125.6357,164.1571,19.3502,1.3390
2059.0000,44.7787,0.0000,15.7830,5.0000,1.0000,1125.9464,168.5467,19.8731,1.3660
2059.1000,44.7926,0.0000,16.0875,5.0000,1.0000,1126.2958,171.2971,20.2037,1.3831
2059.2000,44.8074,0.0000,16.3280,5.0000,1.0000,1126.6693,173.4540,20.4649,1.3966
2059.3000,44.8233,0.0000,16.2174,5.0000,1.0000,1127.0678,172.3783,20.3452,1.3906
2059.4000,44.8371,0.0000,15.7453,5.0000,1.0000,1127.4158,167.9891,19.8332,1.3645
2059.5000,44.8489,0.0000,15.3857,5.0000,1.0000,1127.7125,164.6432,19.4433,1.3446
2059.6000,44.8597,0.0000,15.0917,5.0000,1.0000,1127.9829,161.9048,19.1245,1.3283
2059.7000,44.8690,0.0000,14.6339,5.0000,1.0000,1128.2161,157.6693,18.6281,1.3029
2059.8000,44.8758,0.0000,14.2100,5.0000,1.0000,1128.3884,153.7540,18.1683,1.2792
2059.9000,44.8815,0.0000,14.0075,5.0000,1.0000,1128.5311,151.8768,17.9487,1.2680
2060.0000,44.8866,0.0000,13.7961,5.0000,1.0000,1128.6600,149.9197,17.7195,1.2562
2060.1000,44.8905,0.0000,13.5429,5.0000,1.0000,1128.7573,147.5834,17.4448,1.2420
2060.2000,44.8935,0.0000,13.4863,5.0000,1.0000,1128.8321,147.0548,17.3835,1.2389
2060.3000,44.8968,0.0000,13.5291,5.0000,1.0000,1128.9171,147.4365,17.4299,1.2413
2060.4000,44.9002,0.0000,13.7831,5.0000,1.0000,1129.0007,149.7571,17.7056,1.2556
2060.5000,44.9057,0.0000,14.3477,5.0000,1.0000,1129.1390,154.9191,18.3181,1.2873
2060.6000,44.9137,0.0000,14.8784,5.0000,1.0000,1129.3413,159.7615,18.8941,1.3170
2060.7000,44.9236,0.0000,15.4537,5.0000,1.0000,1129.5909,165.0030,19.5183,1.3493
2060.8000,44.9365,0.0000,16.2206,5.0000,1.0000,1129.9135,171.9900,20.3506,1.3921
2060.9000,44.9528,0.0000,16.6613,5.0000,1.0000,1130.3236,175.9689,20.8289,1.4168
2061.0000,44.9692,0.0000,16.5289,5.0000,1.0000,1130.7372,174.6940,20.6856,1.4096
2061.1000,44.9843,0.0000,16.1768,5.0000,1.0000,1131.1172,171.4126,20.3039,1.3902
2061.2000,44.9978,0.0000,15.5187,5.0000,1.0000,1131.4545,165.3370,19.5901,1.3537
2061.3000,45.0073,0.0000,14.4271,5.0000,1.0000,1131.6939,155.3114,18.4061,1.2929
2061.4000,45.0115,0.0000,13.2786,5.0000,1.0000,1131.7998,144.7842,17.1601,1.2285
2061.5000,45.0113,0.0000,12.3163,5.0000,1.0000,1131.7964,135.9768,16.1162,1.1744
2061.6000,45.0075,0.0000,11.6495,5.0000,1.0000,1131.6993,129.8836,15.3927,1.1367
2061.7000,45.0018,0.0000,11.3313,5.0000,1.0000,1131.5556,126.9859,15.0474,1.1186
2061.8000,44.9953,0.0000,11.2414,5.0000,1.0000,1131.3920,126.1803,14.9497,1.1135
2061.9000,44.9888,0.0000,11.4067,5.0000,1.0000,1131.2301,127.7113,15.1289,1.1228
2062.0000,44.9837,0.0000,11.7897,5.0000,1.0000,1131.1020,131.2328,15.5444,1.1444
2062.1000,44.9805,0.0000,11.8731,5.0000,1.0000,1131.0214,132.0060,15.6348,1.1490
2062.2000,44.9762,0.0000,11.5474,5.0000,1.0000,1130.9113,129.0341,15.2814,1.1306
2062.3000,44.9702,0.0000,11.4327,5.0000,1.0000,1130.7624,127.9998,15.1569,1.1240
2062.4000,44.9649,0.0000,11.4680,5.0000,1.0000,1130.6288,128.3371,15.1950,1.1260
2062.5000,44.9593,0.0000,11.3528,5.0000,1.0000,1130.4879,127.2968,15.0700,1.1194
2062.6000,44.9531,0.0000,11.4207,5.0000,1.0000,1130.3305,127.9366,15.1436,1.1232
2062.7000,44.9480,0.0000,11.6497,5.0000,1.0000,1130.2046,130.0492,15.3919,1.1361
2062.8000,44.9437,0.0000,11.7161,5.0000,1.0000,1130.0961,130.6691,15.4638,1.1398
2062.9000,44.9393,0.0000,11.7098,5.0000,1.0000,1129.9847,130.6237,15.4569,1.1394
2063.0000,44.9349,0.0000,11.7587,5.0000,1.0000,1129.8753,131.0846,15.5100,1.1421
2063.1000,44.9309,0.0000,11.9188,5.0000,1.0000,1129.7747,132.5637,15.6836,1.1511
2063.2000,44.9280,0.0000,12.3993,5.0000,1.0000,1129.6996,136.9784,16.2048,1.1781
2063.3000,44.9280,0.0000,13.0782,5.0000,1.0000,1129.7009,143.2035,16.9413,1.2163
2063.4000,44.9307,0.0000,13.8087,5.0000,1.0000,1129.7693,149.8941,17.7338,1.2574
2063.5000,44.9369,0.0000,14.7411,5.0000,1.0000,1129.9246,158.4233,18.7455,1.3096
2063.6000,44.9474,0.0000,15.6491,5.0000,1.0000,1130.1893,166.7110,19.7308,1.3604
2063.7000,44.9612,0.0000,16.2314,5.0000,1.0000,1130.5352,171.9972,20.3626,1.3930
2063.8000,44.9765,0.0000,16.7354,5.0000,1.0000,1130.9211,176.5579,20.9097,1.4212
2063.9000,44.9944,0.0000,17.2468,5.0000,1.0000,1131.3714,181.1731,21.4648,1.4497
2064.0000,45.0140,0.0000,17.6549,5.0000,1.0000,1131.8629,184.8323,21.9079,1.4725
2064.1000,45.0352,0.0000,17.9118,5.0000,1.0000,1132.3968,187.0983,22.1869,1.4870
2064.2000,45.0568,0.0000,18.0859,5.0000,1.0000,1132.9396,188.6041,22.3762,1.4969
2064.3000,45.0794,0.0000,17.9820,5.0000,1.0000,1133.5072,187.5629,22.2638,1.4914
2064.4000,45.1000,0.0000,17.7043,5.0000,1.0000,1134.0250,184.9436,21.9629,1.4763
2064.5000,45.1201,0.0000,17.5409,5.0000,1.0000,1134.5314,183.3719,21.7860,1.4675
2064.6000,45.1392,0.0000,17.5812,5.0000,1.0000,1135.0121,183.6647,21.8301,1.4699
2064.7000,45.1596,0.0000,17.7318,5.0000,1.0000,1135.5244,184.9588,21.9938,1.4785
2064.8000,45.1799,0.0000,17.9021,5.0000,1.0000,1136.0341,186.4311,22.1788,1.4881
2064.9000,45.2016,0.0000,17.9152,5.0000,1.0000,1136.5794,186.4644,22.1934,1.4891
2065.0000,45.2218,0.0000,17.4561,5.0000,1.0000,1137.0889,182.2010,21.6957,1.4639
2065.1000,45.2396,0.0000,16.8057,5.0000,1.0000,1137.5352,176.2082,20.9903,1.4281
2065.2000,45.2543,0.0000,16.1467,5.0000,1.0000,1137.9058,170.1540,20.2758,1.3916
2065.3000,45.2665,0.0000,15.5275,5.0000,1.0000,1138.2118,164.4737,19.6042,1.3573
2065.4000,45.2760,0.0000,15.0105,5.0000,1.0000,1138.4510,159.7354,19.0434,1.3285
2065.5000,45.2838,0.0000,14.8699,5.0000,1.0000,1138.6475,158.4302,18.8910,1.3207
2065.6000,45.2921,0.0000,15.0752,5.0000,1.0000,1138.8562,160.2699,19.1139,1.3323
2065.7000,45.3016,0.0000,15.6008,5.0000,1.0000,1139.0947,165.0177,19.6843,1.3618
2065.8000,45.3142,0.0000,16.3536,5.0000,1.0000,1139.4125,171.8180,20.5012,1.4038
2065.9000,45.3299,0.0000,17.0351,5.0000,1.0000,1139.8072,177.9552,21.2408,1.4419
2066.0000,45.3482,0.0000,17.5193,5.0000,1.0000,1140.2657,182.2852,21.7664,1.4689
2066.1000,45.3678,0.0000,17.8331,5.0000,1.0000,1140.7593,185.0592,22.1072,1.4865
2066.2000,45.3885,0.0000,17.7484,5.0000,1.0000,1141.2810,184.2082,22.0156,1.4821
2066.3000,45.4074,0.0000,17.4058,5.0000,1.0000,1141.7541,181.0257,21.6442,1.4633
2066.4000,45.4252,0.0000,17.2091,5.0000,1.0000,1142.2015,179.1736,21.4311,1.4526
2066.5000,45.4422,0.0000,17.0809,5.0000,1.0000,1142.6312,177.9461,21.2923,1.4457
2066.6000,45.4589,0.0000,16.9380,5.0000,1.0000,1143.0496,176.5885,21.1376,1.4380
2066.7000,45.4747,0.0000,16.8775,5.0000,1.0000,1143.4473,175.9805,21.0722,1.4348
2066.8000,45.4908,0.0000,16.7873,5.0000,1.0000,1143.8510,175.1042,20.9746,1.4300
2066.9000,45.5057,0.0000,16.5484,5.0000,1.0000,1144.2278,172.8852,20.7157,1.4169
2067.0000,45.5197,0.0000,16.3923,5.0000,1.0000,1144.5797,171.4213,20.5466,1.4083
2067.1000,45.5334,0.0000,16.0883,5.0000,1.0000,1144.9221,168.6209,20.2170,1.3916
2067.2000,45.5448,0.0000,15.6228,5.0000,1.0000,1145.2089,164.3694,19.7122,1.3658
2067.3000,45.5545,0.0000,15.2957,5.0000,1.0000,1145.4528,161.3779,19.3575,1.3476
2067.4000,45.5631,0.0000,15.0590,5.0000,1.0000,1145.6702,159.2082,19.1009,1.3345
2067.5000,45.5708,0.0000,14.7404,5.0000,1.0000,1145.8638,156.3019,18.7554,1.3168
2067.6000,45.5768,0.0000,14.5721,5.0000,1.0000,1146.0139,154.7602,18.5728,1.3074
2067.7000,45.5831,0.0000,14.6280,5.0000,1.0000,1146.1716,155.2451,18.6336,1.3106
2067.8000,45.5895,0.0000,14.8226,5.0000,1.0000,1146.3326,156.9836,18.8449,1.3216
2067.9000,45.5973,0.0000,15.1580,5.0000,1.0000,1146.5301,159.9874,19.2088,1.3404
2068.0000,45.6065,0.0000,15.6834,5.0000,1.0000,1146.7600,164.7036,19.7790,1.3698
2068.1000,45.6186,0.0000,16.1464,5.0000,1.0000,1147.0659,168.8427,20.2815,1.3958
2068.2000,45.6315,0.0000,16.5081,5.0000,1.0000,1147.3906,172.0626,20.6741,1.4161
2068.3000,45.6466,0.0000,16.8458,5.0000,1.0000,1147.7701,175.0563,21.0408,1.4350
