rpm,T_shaft_Nm,feasible,P_shaft_kW,P_dc_kW,P_cu_kW,P_fe_kW,P_fw_kW,P_inv_kW,I_amp_A,eta
0.0,435.0,0,,,,,,,,
0.0,450.0,0,,,,,,,,
0.0,465.0,0,,,,,,,,
0.0,480.0,0,,,,,,,,
0.0,495.0,0,,,,,,,,
0.0,510.0,0,,,,,,,,
0.0,525.0,0,,,,,,,,
0.0,540.0,0,,,,,,,,
100.0,-540.0,0,,,,,,,,
100.0,-525.0,1,-5.498,1.87,6.1206,0.1153,0.0037,1.1287,446.5,0.0
100.0,-510.0,1,-5.341,1.764,5.8921,0.1115,0.0037,1.0975,438.0,0.0
100.0,-495.0,1,-5.184,1.659,5.6649,0.1077,0.0037,1.0663,429.5,0.0
100.0,-480.0,1,-5.027,1.555,5.4389,0.1039,0.0037,1.0351,420.9,0.0
100.0,-465.0,1,-4.869,1.453,5.2143,0.1002,0.0037,1.0039,412.1,0.0
100.0,-450.0,1,-4.712,1.352,4.9912,0.0965,0.0037,0.9727,403.2,0.0
100.0,-435.0,1,-4.555,1.252,4.7695,0.0928,0.0037,0.9415,394.1,0.0
100.0,-420.0,1,-4.398,1.154,4.5495,0.0892,0.0037,0.9103,384.9,0.0
100.0,-405.0,1,-4.241,1.058,4.331,0.0856,0.0037,0.8791,375.6,0.0
100.0,-390.0,1,-4.084,0.964,4.1144,0.082,0.0037,0.8479,366.0,0.0
100.0,-375.0,1,-3.927,0.871,3.8996,0.0785,0.0037,0.8167,356.4,0.0
100.0,-360.0,1,-3.77,0.781,3.6867,0.0749,0.0037,0.7855,346.5,0.0
100.0,-345.0,1,-3.613,0.692,3.4759,0.0715,0.0037,0.7543,336.4,0.0
100.0,-330.0,1,-3.456,0.606,3.2673,0.068,0.0037,0.7231,326.2,0.0
100.0,-315.0,1,-3.299,0.523,3.061,0.0646,0.0037,0.6919,315.7,0.0
100.0,-300.0,1,-3.142,0.441,2.8572,0.0613,0.0037,0.6607,305.0,0.0
100.0,-285.0,1,-2.985,0.363,2.6561,0.058,0.0037,0.6296,294.1,0.0
100.0,-270.0,1,-2.827,0.287,2.4579,0.0547,0.0037,0.5984,282.9,0.0
100.0,-255.0,1,-2.67,0.215,2.2627,0.0516,0.0037,0.5672,271.5,0.0
100.0,-240.0,1,-2.513,0.146,2.0709,0.0484,0.0037,0.5361,259.7,0.0
100.0,-225.0,1,-2.356,0.081,1.8827,0.0454,0.0037,0.505,247.6,0.0
100.0,-210.0,1,-2.199,0.019,1.6985,0.0424,0.0037,0.4739,235.2,0.0
100.0,-195.0,1,-2.042,-0.037,1.5187,0.0394,0.0037,0.4428,222.4,0.0183
100.0,-180.0,1,-1.885,-0.089,1.3436,0.0366,0.0037,0.4118,209.2,0.0473
100.0,-165.0,1,-1.728,-0.136,1.1739,0.0339,0.0037,0.3808,195.5,0.0785
100.0,-150.0,1,-1.571,-0.176,1.0102,0.0312,0.0037,0.3499,181.4,0.1119
100.0,-135.0,1,-1.414,-0.209,0.8531,0.0287,0.0037,0.3191,166.7,0.1479
100.0,-120.0,1,-1.257,-0.235,0.7037,0.0264,0.0037,0.2884,151.4,0.1866
100.0,-105.0,1,-1.1,-0.251,0.5631,0.0241,0.0037,0.2578,135.4,0.2282
100.0,-90.0,1,-0.942,-0.257,0.4327,0.0221,0.0037,0.2274,118.7,0.2723
100.0,-75.0,1,-0.785,-0.25,0.3143,0.0202,0.0037,0.1974,101.2,0.3181
100.0,-60.0,1,-0.628,-0.228,0.2101,0.0186,0.0037,0.1677,82.7,0.3632
100.0,-45.0,1,-0.471,-0.188,0.123,0.0173,0.0037,0.1388,63.3,0.3999
100.0,-30.0,1,-0.314,-0.127,0.0566,0.0163,0.0037,0.1108,42.9,0.4037
100.0,-15.0,1,-0.157,-0.039,0.0145,0.0157,0.0037,0.0843,21.7,0.2478
100.0,0.0,1,0.0,0.079,0.0,0.0155,0.0037,0.06,0.0,0.0
100.0,15.0,1,0.157,0.275,0.0145,0.0157,0.0037,0.0843,21.7,0.5707
100.0,30.0,1,0.314,0.502,0.0566,0.0163,0.0037,0.1108,42.9,0.6264
100.0,45.0,1,0.471,0.754,0.123,0.0173,0.0037,0.1388,63.3,0.625
100.0,60.0,1,0.628,1.028,0.2101,0.0186,0.0037,0.1677,82.7,0.6109
100.0,75.0,1,0.785,1.321,0.3143,0.0202,0.0037,0.1974,101.2,0.5946
100.0,90.0,1,0.942,1.628,0.4327,0.0221,0.0037,0.2274,118.7,0.5788
100.0,105.0,1,1.1,1.948,0.5631,0.0241,0.0037,0.2578,135.4,0.5644
100.0,120.0,1,1.257,2.279,0.7037,0.0264,0.0037,0.2884,151.4,0.5515
100.0,135.0,1,1.414,2.618,0.8531,0.0287,0.0037,0.3191,166.7,0.5399
100.0,150.0,1,1.571,2.966,1.0102,0.0312,0.0037,0.3499,181.4,0.5296
100.0,165.0,1,1.728,3.32,1.1739,0.0339,0.0037,0.3808,195.5,0.5204
100.0,180.0,1,1.885,3.681,1.3436,0.0366,0.0037,0.4118,209.2,0.5121
100.0,195.0,1,2.042,4.047,1.5187,0.0394,0.0037,0.4428,222.4,0.5046
100.0,210.0,1,2.199,4.418,1.6985,0.0424,0.0037,0.4739,235.2,0.4978
100.0,225.0,1,2.356,4.793,1.8827,0.0454,0.0037,0.505,247.6,0.4916
100.0,240.0,1,2.513,5.172,2.0709,0.0484,0.0037,0.5361,259.7,0.4859
100.0,255.0,1,2.67,5.556,2.2627,0.0516,0.0037,0.5672,271.5,0.4807
100.0,270.0,1,2.827,5.942,2.4579,0.0547,0.0037,0.5984,282.9,0.4758
100.0,285.0,1,2.985,6.332,2.6561,0.058,0.0037,0.6296,294.1,0.4714
100.0,300.0,1,3.142,6.724,2.8572,0.0613,0.0037,0.6607,305.0,0.4672
100.0,315.0,1,3.299,7.12,3.061,0.0646,0.0037,0.6919,315.7,0.4633
100.0,330.0,1,3.456,7.518,3.2673,0.068,0.0037,0.7231,326.2,0.4597
100.0,345.0,1,3.613,7.918,3.4759,0.0715,0.0037,0.7543,336.4,0.4563
100.0,360.0,1,3.77,8.321,3.6867,0.0749,0.0037,0.7855,346.5,0.4531
100.0,375.0,1,3.927,8.725,3.8996,0.0785,0.0037,0.8167,356.4,0.4501
100.0,390.0,1,4.084,9.132,4.1144,0.082,0.0037,0.8479,366.0,0.4472
100.0,405.0,1,4.241,9.541,4.331,0.0856,0.0037,0.8791,375.6,0.4445
100.0,420.0,1,4.398,9.951,4.5495,0.0892,0.0037,0.9103,384.9,0.442
100.0,435.0,1,4.555,10.363,4.7695,0.0928,0.0037,0.9415,394.1,0.4396
100.0,450.0,1,4.712,10.776,4.9912,0.0965,0.0037,0.9727,403.2,0.4373
100.0,465.0,1,4.869,11.192,5.2143,0.1002,0.0037,1.0039,412.1,0.4351
100.0,480.0,1,5.027,11.608,5.4389,0.1039,0.0037,1.0351,420.9,0.433
100.0,495.0,1,5.184,12.026,5.6649,0.1077,0.0037,1.0663,429.5,0.431
100.0,510.0,1,5.341,12.445,5.8921,0.1115,0.0037,1.0975,438.0,0.4291
100.0,525.0,1,5.498,12.866,6.1206,0.1153,0.0037,1.1287,446.5,0.4273
100.0,540.0,0,,,,,,,,
200.0,-540.0,0,,,,,,,,
200.0,-525.0,1,-10.996,-3.504,6.1224,0.2329,0.0073,1.1287,446.5,0.3187
200.0,-510.0,1,-10.681,-3.458,5.8938,0.2252,0.0073,1.0975,438.0,0.3237
200.0,-495.0,1,-10.367,-3.41,5.6665,0.2176,0.0073,1.0663,429.5,0.3289
200.0,-480.0,1,-10.053,-3.36,5.4405,0.21,0.0073,1.0351,420.9,0.3342
200.0,-465.0,1,-9.739,-3.309,5.2158,0.2025,0.0073,1.0039,412.1,0.3398
200.0,-450.0,1,-9.425,-3.257,4.9926,0.195,0.0073,0.9727,403.2,0.3456
200.0,-435.0,1,-9.111,-3.203,4.7709,0.1876,0.0073,0.9415,394.1,0.3516
200.0,-420.0,1,-8.796,-3.148,4.5508,0.1802,0.0073,0.9103,384.9,0.3579
200.0,-405.0,1,-8.482,-3.091,4.3323,0.1729,0.0073,0.8791,375.6,0.3644
200.0,-390.0,1,-8.168,-3.032,4.1156,0.1657,0.0073,0.8479,366.0,0.3712
200.0,-375.0,1,-7.854,-2.971,3.9007,0.1585,0.0073,0.8167,356.4,0.3782
200.0,-360.0,1,-7.54,-2.908,3.6878,0.1514,0.0073,0.7855,346.5,0.3857
200.0,-345.0,1,-7.226,-2.843,3.4769,0.1444,0.0073,0.7543,336.4,0.3934
200.0,-330.0,1,-6.912,-2.775,3.2682,0.1375,0.0073,0.7231,326.2,0.4016
200.0,-315.0,1,-6.597,-2.706,3.0619,0.1306,0.0073,0.6919,315.7,0.4101
200.0,-300.0,1,-6.283,-2.633,2.858,0.1239,0.0073,0.6607,305.0,0.4191
200.0,-285.0,1,-5.969,-2.558,2.6569,0.1172,0.0073,0.6296,294.1,0.4286
200.0,-270.0,1,-5.655,-2.48,2.4586,0.1106,0.0073,0.5984,282.9,0.4385
200.0,-255.0,1,-5.341,-2.399,2.2634,0.1042,0.0073,0.5672,271.5,0.4491
200.0,-240.0,1,-5.027,-2.314,2.0715,0.0978,0.0073,0.5361,259.7,0.4603
200.0,-225.0,1,-4.712,-2.225,1.8833,0.0917,0.0073,0.505,247.6,0.4722
200.0,-210.0,1,-4.398,-2.132,1.699,0.0856,0.0073,0.4739,235.2,0.4848
200.0,-195.0,1,-4.084,-2.035,1.5191,0.0797,0.0073,0.4428,222.4,0.4983
200.0,-180.0,1,-3.77,-1.933,1.344,0.074,0.0073,0.4118,209.2,0.5127
200.0,-165.0,1,-3.456,-1.825,1.1743,0.0685,0.0073,0.3808,195.5,0.5281
200.0,-150.0,1,-3.142,-1.711,1.0105,0.0631,0.0073,0.3499,181.4,0.5446
200.0,-135.0,1,-2.827,-1.59,0.8534,0.0581,0.0073,0.3191,166.7,0.5622
200.0,-120.0,1,-2.513,-1.46,0.7039,0.0533,0.0073,0.2884,151.4,0.5811
200.0,-105.0,1,-2.199,-1.322,0.5633,0.0488,0.0073,0.2578,135.4,0.6011
200.0,-90.0,1,-1.885,-1.173,0.4328,0.0446,0.0073,0.2274,118.7,0.6222
200.0,-75.0,1,-1.571,-1.011,0.3144,0.0409,0.0073,0.1974,101.2,0.6435
200.0,-60.0,1,-1.257,-0.834,0.2102,0.0377,0.0073,0.1677,82.7,0.6635
200.0,-45.0,1,-0.942,-0.638,0.1231,0.035,0.0073,0.1388,63.3,0.6773
200.0,-30.0,1,-0.628,-0.421,0.0566,0.033,0.0073,0.1108,42.9,0.6695
200.0,-15.0,1,-0.314,-0.176,0.0145,0.0317,0.0073,0.0843,21.7,0.5612
200.0,0.0,1,0.0,0.099,0.0,0.0313,0.0073,0.06,0.0,0.0
200.0,15.0,1,0.314,0.452,0.0145,0.0317,0.0073,0.0843,21.7,0.695
200.0,30.0,1,0.628,0.836,0.0566,0.033,0.0073,0.1108,42.9,0.7516
200.0,45.0,1,0.942,1.247,0.1231,0.035,0.0073,0.1388,63.3,0.756
200.0,60.0,1,1.257,1.68,0.2102,0.0377,0.0073,0.1677,82.7,0.7482
200.0,75.0,1,1.571,2.131,0.3144,0.0409,0.0073,0.1974,101.2,0.7372
200.0,90.0,1,1.885,2.597,0.4328,0.0446,0.0073,0.2274,118.7,0.7258
200.0,105.0,1,2.199,3.076,0.5633,0.0488,0.0073,0.2578,135.4,0.7149
200.0,120.0,1,2.513,3.566,0.7039,0.0533,0.0073,0.2884,151.4,0.7048
200.0,135.0,1,2.827,4.065,0.8534,0.0581,0.0073,0.3191,166.7,0.6955
200.0,150.0,1,3.142,4.572,1.0105,0.0631,0.0073,0.3499,181.4,0.6871
200.0,165.0,1,3.456,5.087,1.1743,0.0685,0.0073,0.3808,195.5,0.6794
200.0,180.0,1,3.77,5.607,1.344,0.074,0.0073,0.4118,209.2,0.6724
200.0,195.0,1,4.084,6.133,1.5191,0.0797,0.0073,0.4428,222.4,0.6659
200.0,210.0,1,4.398,6.664,1.699,0.0856,0.0073,0.4739,235.2,0.66
200.0,225.0,1,4.712,7.2,1.8833,0.0917,0.0073,0.505,247.6,0.6545
200.0,240.0,1,5.027,7.739,2.0715,0.0978,0.0073,0.5361,259.7,0.6495
200.0,255.0,1,5.341,8.283,2.2634,0.1042,0.0073,0.5672,271.5,0.6448
200.0,270.0,1,5.655,8.83,2.4586,0.1106,0.0073,0.5984,282.9,0.6404
200.0,285.0,1,5.969,9.38,2.6569,0.1172,0.0073,0.6296,294.1,0.6364
200.0,300.0,1,6.283,9.933,2.858,0.1239,0.0073,0.6607,305.0,0.6325
200.0,315.0,1,6.597,10.489,3.0619,0.1306,0.0073,0.6919,315.7,0.629
200.0,330.0,1,6.912,11.048,3.2682,0.1375,0.0073,0.7231,326.2,0.6256
200.0,345.0,1,7.226,11.609,3.4769,0.1444,0.0073,0.7543,336.4,0.6224
200.0,360.0,1,7.54,12.172,3.6878,0.1514,0.0073,0.7855,346.5,0.6194
200.0,375.0,1,7.854,12.737,3.9007,0.1585,0.0073,0.8167,356.4,0.6166
200.0,390.0,1,8.168,13.305,4.1156,0.1657,0.0073,0.8479,366.0,0.6139
200.0,405.0,1,8.482,13.874,4.3323,0.1729,0.0073,0.8791,375.6,0.6114
200.0,420.0,1,8.796,14.445,4.5508,0.1802,0.0073,0.9103,384.9,0.609
200.0,435.0,1,9.111,15.018,4.7709,0.1876,0.0073,0.9415,394.1,0.6066
200.0,450.0,1,9.425,15.592,4.9926,0.195,0.0073,0.9727,403.2,0.6044
200.0,465.0,1,9.739,16.168,5.2158,0.2025,0.0073,1.0039,412.1,0.6023
200.0,480.0,1,10.053,16.746,5.4405,0.21,0.0073,1.0351,420.9,0.6003
200.0,495.0,1,10.367,17.325,5.6665,0.2176,0.0073,1.0663,429.5,0.5984
200.0,510.0,1,10.681,17.905,5.8938,0.2252,0.0073,1.0975,438.0,0.5966
200.0,525.0,1,10.996,18.487,6.1224,0.2329,0.0073,1.1287,446.5,0.5948
200.0,540.0,0,,,,,,,,
300.0,-540.0,0,,,,,,,,
300.0,-525.0,1,-16.493,-8.875,6.1254,0.3529,0.011,1.1287,446.5,0.5381
300.0,-510.0,1,-16.022,-8.676,5.8967,0.3413,0.011,1.0975,438.0,0.5415
300.0,-495.0,1,-15.551,-8.475,5.6692,0.3297,0.011,1.0663,429.5,0.545
300.0,-480.0,1,-15.08,-8.272,5.4431,0.3182,0.011,1.0351,420.9,0.5486
300.0,-465.0,1,-14.608,-8.068,5.2184,0.3068,0.011,1.0039,412.1,0.5523
300.0,-450.0,1,-14.137,-7.863,4.995,0.2955,0.011,0.9727,403.2,0.5562
300.0,-435.0,1,-13.666,-7.656,4.7732,0.2843,0.011,0.9415,394.1,0.5602
300.0,-420.0,1,-13.195,-7.447,4.553,0.2731,0.011,0.9103,384.9,0.5644
300.0,-405.0,1,-12.723,-7.237,4.3344,0.2621,0.011,0.8791,375.6,0.5688
300.0,-390.0,1,-12.252,-7.025,4.1176,0.2511,0.011,0.8479,366.0,0.5733
300.0,-375.0,1,-11.781,-6.81,3.9026,0.2402,0.011,0.8167,356.4,0.5781
300.0,-360.0,1,-11.31,-6.594,3.6895,0.2295,0.011,0.7855,346.5,0.5831
300.0,-345.0,1,-10.838,-6.376,3.4786,0.2188,0.011,0.7543,336.4,0.5883
300.0,-330.0,1,-10.367,-6.155,3.2698,0.2083,0.011,0.7231,326.2,0.5937
300.0,-315.0,1,-9.896,-5.932,3.0634,0.1979,0.011,0.6919,315.7,0.5994
300.0,-300.0,1,-9.425,-5.706,2.8594,0.1877,0.011,0.6607,305.0,0.6054
300.0,-285.0,1,-8.954,-5.477,2.6582,0.1776,0.011,0.6296,294.1,0.6117
300.0,-270.0,1,-8.482,-5.246,2.4598,0.1676,0.011,0.5984,282.9,0.6184
300.0,-255.0,1,-8.011,-5.01,2.2645,0.1579,0.011,0.5672,271.5,0.6254
300.0,-240.0,1,-7.54,-4.772,2.0725,0.1483,0.011,0.5361,259.7,0.6329
300.0,-225.0,1,-7.069,-4.53,1.8842,0.1389,0.011,0.505,247.6,0.6408
300.0,-210.0,1,-6.597,-4.283,1.6999,0.1297,0.011,0.4739,235.2,0.6492
300.0,-195.0,1,-6.126,-4.032,1.5199,0.1208,0.011,0.4428,222.4,0.6581
300.0,-180.0,1,-5.655,-3.775,1.3447,0.1121,0.011,0.4118,209.2,0.6676
300.0,-165.0,1,-5.184,-3.513,1.1748,0.1037,0.011,0.3808,195.5,0.6778
300.0,-150.0,1,-4.712,-3.245,1.0109,0.0957,0.011,0.3499,181.4,0.6886
300.0,-135.0,1,-4.241,-2.969,0.8538,0.088,0.011,0.3191,166.7,0.7001
300.0,-120.0,1,-3.77,-2.686,0.7043,0.0807,0.011,0.2884,151.4,0.7124
300.0,-105.0,1,-3.299,-2.392,0.5635,0.0739,0.011,0.2578,135.4,0.7253
300.0,-90.0,1,-2.827,-2.088,0.433,0.0676,0.011,0.2274,118.7,0.7386
300.0,-75.0,1,-2.356,-1.771,0.3145,0.062,0.011,0.1974,101.2,0.7518
300.0,-60.0,1,-1.885,-1.439,0.2103,0.0571,0.011,0.1677,82.7,0.7633
300.0,-45.0,1,-1.414,-1.088,0.1231,0.053,0.011,0.1388,63.3,0.7694
300.0,-30.0,1,-0.942,-0.714,0.0566,0.05,0.011,0.1108,42.9,0.7577
300.0,-15.0,1,-0.471,-0.313,0.0145,0.0481,0.011,0.0843,21.7,0.665
300.0,0.0,1,0.0,0.118,0.0,0.0474,0.011,0.06,0.0,0.0
300.0,15.0,1,0.471,0.629,0.0145,0.0481,0.011,0.0843,21.7,0.749
300.0,30.0,1,0.942,1.171,0.0566,0.05,0.011,0.1108,42.9,0.8049
300.0,45.0,1,1.414,1.74,0.1231,0.053,0.011,0.1388,63.3,0.8126
300.0,60.0,1,1.885,2.331,0.2103,0.0571,0.011,0.1677,82.7,0.8086
300.0,75.0,1,2.356,2.941,0.3145,0.062,0.011,0.1974,101.2,0.8011
300.0,90.0,1,2.827,3.567,0.433,0.0676,0.011,0.2274,118.7,0.7928
300.0,105.0,1,3.299,4.205,0.5635,0.0739,0.011,0.2578,135.4,0.7845
300.0,120.0,1,3.77,4.854,0.7043,0.0807,0.011,0.2884,151.4,0.7766
300.0,135.0,1,4.241,5.513,0.8538,0.088,0.011,0.3191,166.7,0.7693
300.0,150.0,1,4.712,6.18,1.0109,0.0957,0.011,0.3499,181.4,0.7625
300.0,165.0,1,5.184,6.854,1.1748,0.1037,0.011,0.3808,195.5,0.7563
300.0,180.0,1,5.655,7.534,1.3447,0.1121,0.011,0.4118,209.2,0.7505
300.0,195.0,1,6.126,8.221,1.5199,0.1208,0.011,0.4428,222.4,0.7452
300.0,210.0,1,6.597,8.912,1.6999,0.1297,0.011,0.4739,235.2,0.7403
300.0,225.0,1,7.069,9.608,1.8842,0.1389,0.011,0.505,247.6,0.7357
300.0,240.0,1,7.54,10.308,2.0725,0.1483,0.011,0.5361,259.7,0.7315
300.0,255.0,1,8.011,11.012,2.2645,0.1579,0.011,0.5672,271.5,0.7275
300.0,270.0,1,8.482,11.719,2.4598,0.1676,0.011,0.5984,282.9,0.7238
300.0,285.0,1,8.954,12.43,2.6582,0.1776,0.011,0.6296,294.1,0.7203
300.0,300.0,1,9.425,13.144,2.8594,0.1877,0.011,0.6607,305.0,0.7171
300.0,315.0,1,9.896,13.86,3.0634,0.1979,0.011,0.6919,315.7,0.714
300.0,330.0,1,10.367,14.579,3.2698,0.2083,0.011,0.7231,326.2,0.7111
300.0,345.0,1,10.838,15.301,3.4786,0.2188,0.011,0.7543,336.4,0.7083
300.0,360.0,1,11.31,16.025,3.6895,0.2295,0.011,0.7855,346.5,0.7057
300.0,375.0,1,11.781,16.751,3.9026,0.2402,0.011,0.8167,356.4,0.7033
300.0,390.0,1,12.252,17.48,4.1176,0.2511,0.011,0.8479,366.0,0.7009
300.0,405.0,1,12.723,18.21,4.3344,0.2621,0.011,0.8791,375.6,0.6987
300.0,420.0,1,13.195,18.942,4.553,0.2731,0.011,0.9103,384.9,0.6966
300.0,435.0,1,13.666,19.676,4.7732,0.2843,0.011,0.9415,394.1,0.6946
300.0,450.0,1,14.137,20.411,4.995,0.2955,0.011,0.9727,403.2,0.6926
300.0,465.0,1,14.608,21.148,5.2184,0.3068,0.011,1.0039,412.1,0.6908
300.0,480.0,1,15.08,21.887,5.4431,0.3182,0.011,1.0351,420.9,0.689
300.0,495.0,1,15.551,22.627,5.6692,0.3297,0.011,1.0663,429.5,0.6873
300.0,510.0,1,16.022,23.369,5.8967,0.3413,0.011,1.0975,438.0,0.6856
300.0,525.0,1,16.493,24.111,6.1254,0.3529,0.011,1.1287,446.5,0.6841
300.0,540.0,0,,,,,,,,
400.0,-540.0,0,,,,,,,,
400.0,-525.0,1,-21.991,-14.243,6.1295,0.4753,0.0147,1.1287,446.5,0.6477
400.0,-510.0,1,-21.363,-13.89,5.9006,0.4596,0.0147,1.0975,438.0,0.6502
400.0,-495.0,1,-20.735,-13.536,5.6731,0.4441,0.0147,1.0663,429.5,0.6528
400.0,-480.0,1,-20.106,-13.181,5.4468,0.4286,0.0147,1.0351,420.9,0.6556
400.0,-465.0,1,-19.478,-12.824,5.2219,0.4133,0.0147,1.0039,412.1,0.6584
400.0,-450.0,1,-18.85,-12.466,4.9984,0.398,0.0147,0.9727,403.2,0.6613
400.0,-435.0,1,-18.221,-12.106,4.7764,0.3829,0.0147,0.9415,394.1,0.6644
400.0,-420.0,1,-17.593,-11.744,4.556,0.3678,0.0147,0.9103,384.9,0.6675
400.0,-405.0,1,-16.965,-11.381,4.3373,0.3529,0.0147,0.8791,375.6,0.6708
400.0,-390.0,1,-16.336,-11.015,4.1203,0.3382,0.0147,0.8479,366.0,0.6743
400.0,-375.0,1,-15.708,-10.648,3.9052,0.3235,0.0147,0.8167,356.4,0.6779
400.0,-360.0,1,-15.08,-10.278,3.692,0.3091,0.0147,0.7855,346.5,0.6816
400.0,-345.0,1,-14.451,-9.907,3.4809,0.2947,0.0147,0.7543,336.4,0.6855
400.0,-330.0,1,-13.823,-9.533,3.272,0.2806,0.0147,0.7231,326.2,0.6896
400.0,-315.0,1,-13.195,-9.156,3.0654,0.2666,0.0147,0.6919,315.7,0.6939
400.0,-300.0,1,-12.566,-8.777,2.8613,0.2528,0.0147,0.6607,305.0,0.6984
400.0,-285.0,1,-11.938,-8.395,2.6599,0.2392,0.0147,0.6296,294.1,0.7032
400.0,-270.0,1,-11.31,-8.009,2.4614,0.2258,0.0147,0.5984,282.9,0.7082
400.0,-255.0,1,-10.681,-7.621,2.266,0.2126,0.0147,0.5672,271.5,0.7135
400.0,-240.0,1,-10.053,-7.229,2.0739,0.1997,0.0147,0.5361,259.7,0.7191
400.0,-225.0,1,-9.425,-6.833,1.8855,0.187,0.0147,0.505,247.6,0.725
400.0,-210.0,1,-8.796,-6.432,1.701,0.1747,0.0147,0.4739,235.2,0.7312
400.0,-195.0,1,-8.168,-6.027,1.5209,0.1627,0.0147,0.4428,222.4,0.7379
400.0,-180.0,1,-7.54,-5.617,1.3456,0.151,0.0147,0.4118,209.2,0.7449
400.0,-165.0,1,-6.912,-5.201,1.1756,0.1397,0.0147,0.3808,195.5,0.7525
400.0,-150.0,1,-6.283,-4.778,1.0116,0.1289,0.0147,0.3499,181.4,0.7605
400.0,-135.0,1,-5.655,-4.348,0.8544,0.1185,0.0147,0.3191,166.7,0.7689
400.0,-120.0,1,-5.027,-3.91,0.7047,0.1087,0.0147,0.2884,151.4,0.7779
400.0,-105.0,1,-4.398,-3.462,0.5639,0.0995,0.0147,0.2578,135.4,0.7872
400.0,-90.0,1,-3.77,-3.003,0.4333,0.0911,0.0147,0.2274,118.7,0.7967
400.0,-75.0,1,-3.142,-2.531,0.3147,0.0835,0.0147,0.1974,101.2,0.8058
400.0,-60.0,1,-2.513,-2.044,0.2104,0.0769,0.0147,0.1677,82.7,0.8131
400.0,-45.0,1,-1.885,-1.537,0.1232,0.0714,0.0147,0.1388,63.3,0.8153
400.0,-30.0,1,-1.257,-1.007,0.0567,0.0673,0.0147,0.1108,42.9,0.8015
400.0,-15.0,1,-0.628,-0.45,0.0145,0.0648,0.0147,0.0843,21.7,0.7163
400.0,0.0,1,0.0,0.139,0.0,0.0639,0.0147,0.06,0.0,0.0
400.0,15.0,1,0.628,0.807,0.0145,0.0648,0.0147,0.0843,21.7,0.779
400.0,30.0,1,1.257,1.506,0.0567,0.0673,0.0147,0.1108,42.9,0.8344
400.0,45.0,1,1.885,2.233,0.1232,0.0714,0.0147,0.1388,63.3,0.8441
400.0,60.0,1,2.513,2.983,0.2104,0.0769,0.0147,0.1677,82.7,0.8425
400.0,75.0,1,3.142,3.752,0.3147,0.0835,0.0147,0.1974,101.2,0.8373
400.0,90.0,1,3.77,4.536,0.4333,0.0911,0.0147,0.2274,118.7,0.831
400.0,105.0,1,4.398,5.334,0.5639,0.0995,0.0147,0.2578,135.4,0.8245
400.0,120.0,1,5.027,6.143,0.7047,0.1087,0.0147,0.2884,151.4,0.8183
